vessel_id,vessel_type,dwt,engine_power,vessel_age,draft,speed,distance_nm,heading,wind_speed,wind_direction,wave_height,wave_period,wave_direction,current_speed,current_direction,fuel_price,fuel_consumed_tpd,charter_rate_usd_day,candidate_id
V010,Ro-Ro,90237.9,12902.6,22,6.19,14.72,2165.4,29.1,19.82,49.6,0.42,7.74,64.2,0.55,319.8,639.83,72.72,20516.51,C0672
V043,Container,89444.5,19264.1,17,6.93,17.13,562.5,357.4,13.94,132.9,1.05,9.53,247.9,2.68,291.4,597.67,101.29,20830.47,C0673
V005,Bulk Carrier,84474.0,8984.3,10,7.02,13.93,716.0,282.1,9.96,260.0,5.52,9.09,299.1,2.82,282.8,729.66,61.53,21585.68,C0674
V034,Bulk Carrier,83202.4,22804.3,20,7.51,12.59,2130.7,331.9,5.95,62.7,5.99,5.73,147.2,2.34,165.0,504.9,54.74,21000.78,C0675
V008,General Cargo,44374.3,10748.2,6,9.67,13.47,3836.0,70.2,11.74,212.5,4.73,10.49,249.4,2.76,13.5,629.56,51.83,11464.75,C0676
V014,Container,26473.5,12355.7,25,12.02,17.94,4511.5,345.8,21.28,250.3,1.86,12.17,72.0,0.92,177.2,606.59,116.0,13672.52,C0677
V040,Bulk Carrier,52238.4,6161.8,14,13.24,16.25,3357.6,51.4,20.15,123.8,2.53,14.09,350.4,0.74,323.4,601.46,81.86,17101.04,C0678
V006,General Cargo,33882.0,7230.2,11,12.68,19.38,615.6,183.3,5.73,249.8,4.49,13.36,126.0,1.15,68.6,601.12,130.24,10066.97,C0679
V001,Ro-Ro,75596.1,15317.2,11,7.58,16.8,3392.9,298.7,4.37,318.3,5.82,9.61,304.5,0.17,353.7,509.38,110.29,18149.99,C0680
V033,Ro-Ro,47688.0,10351.9,18,9.53,15.7,3213.6,125.9,0.93,170.0,2.84,11.91,340.3,2.43,290.8,545.63,85.22,14318.64,C0681
V040,Container,98048.8,21709.6,23,7.6,16.1,4048.2,152.9,0.43,137.8,5.01,12.81,311.3,2.95,255.5,542.57,95.66,18628.15,C0682
V011,Container,71277.8,5293.9,22,8.12,19.42,4143.7,46.1,30.79,90.4,5.86,9.43,24.1,2.47,243.8,796.58,151.12,15469.87,C0683
V050,Tanker,85798.4,12581.9,18,10.03,17.88,4354.2,44.3,1.58,217.5,5.27,5.27,234.1,1.66,211.3,506.65,113.55,23006.9,C0684
V024,General Cargo,30602.0,11746.9,24,6.54,10.24,2129.2,223.0,25.59,316.7,1.52,8.82,43.2,0.89,259.4,550.12,22.99,10878.76,C0685
V010,Bulk Carrier,88961.2,5386.6,23,7.75,15.34,3519.5,243.2,30.52,116.9,0.25,13.27,2.0,0.59,151.9,792.25,66.49,20592.41,C0686
V044,Bulk Carrier,93820.6,7487.4,11,13.48,16.88,1414.4,279.8,3.43,142.6,3.05,10.56,18.6,1.09,304.3,688.48,86.28,21460.2,C0687
V023,Container,58965.0,13272.9,21,9.73,17.49,4996.7,200.4,15.27,146.4,3.28,11.97,329.8,2.0,250.7,635.2,110.95,17344.49,C0688
V016,Tanker,68500.2,14857.3,12,9.56,12.13,959.1,232.5,33.68,201.9,1.37,6.04,327.0,1.34,277.7,523.63,43.44,22114.31,C0689
V037,Container,81184.8,13085.8,5,6.12,18.67,149.6,4.9,29.19,82.2,1.85,14.61,81.3,2.8,285.3,700.9,127.54,18264.03,C0690
V016,Container,33987.1,15618.8,23,7.98,19.56,829.2,58.4,17.14,296.0,4.64,8.44,196.9,2.56,33.1,541.34,149.24,12801.71,C0691
V044,Bulk Carrier,60205.3,16902.6,9,12.93,12.37,3901.8,354.6,26.69,106.4,2.93,11.19,343.8,0.31,20.0,701.36,45.14,19441.38,C0692
V031,Bulk Carrier,51893.0,5198.5,25,7.32,18.83,2289.2,27.4,29.17,253.9,2.04,4.21,178.8,0.39,288.4,793.75,116.29,16168.07,C0693
V006,Container,31709.9,14281.9,9,9.32,10.97,2292.8,244.4,12.18,184.8,3.81,5.4,141.7,2.03,93.4,659.59,36.62,12690.28,C0694
V030,Container,49402.8,24270.0,22,6.11,10.56,4779.6,63.4,31.23,210.9,3.99,12.6,174.0,0.69,209.5,564.23,39.57,16146.77,C0695
V037,Tanker,25453.8,15380.6,10,9.83,11.29,4606.2,258.0,16.47,64.7,4.66,14.65,284.5,2.37,159.7,687.59,43.12,15744.5,C0696
V001,Container,22065.0,18550.8,22,6.17,10.58,1624.9,254.2,18.47,264.6,1.11,7.52,171.8,1.77,7.9,653.88,37.44,12771.8,C0697
V042,Bulk Carrier,30813.3,11237.3,19,12.56,18.45,1124.4,84.3,34.99,67.9,4.5,4.41,282.0,0.69,14.5,659.94,120.6,14958.71,C0698
V025,Container,97049.2,20479.8,1,12.6,10.59,4257.6,97.1,29.52,40.9,3.68,7.97,155.4,1.44,297.8,643.43,43.32,20313.31,C0699
V046,Bulk Carrier,63962.4,20458.4,7,12.3,12.72,4539.5,235.7,12.66,196.8,0.53,4.19,90.7,1.22,218.8,702.12,44.48,17695.88,C0700
V021,Bulk Carrier,97265.8,15425.9,4,8.27,11.04,2753.8,140.4,0.36,255.3,4.71,6.12,117.5,2.62,188.6,671.58,39.47,21048.4,C0701
V035,Container,54599.8,24520.3,1,12.7,12.95,3184.2,70.0,21.92,18.0,2.42,12.28,28.0,0.1,340.0,796.1,58.17,14898.94,C0702
V038,Container,44945.3,7511.0,15,10.34,10.91,1358.9,263.4,24.64,25.0,2.12,14.31,179.1,2.69,62.3,747.76,34.71,13480.49,C0703
V005,Container,60491.3,5339.0,8,8.99,16.68,4023.9,55.5,22.78,289.0,2.8,4.96,53.3,1.96,92.9,579.41,93.33,17239.45,C0704
V049,Container,55160.9,20403.2,12,11.0,11.33,3197.4,308.0,33.88,291.3,2.21,10.14,292.2,2.21,272.4,717.73,46.24,14831.58,C0705
V050,General Cargo,28453.2,21143.1,22,6.1,18.52,2567.2,185.3,30.2,88.3,2.16,6.79,151.4,0.01,279.1,564.29,117.15,10546.57,C0706
V012,Container,71266.1,7404.1,22,7.14,18.17,394.5,38.1,15.71,221.5,4.89,5.53,275.4,1.88,145.8,734.7,118.13,18120.08,C0707
V005,Ro-Ro,37283.1,10311.7,18,11.94,10.14,4588.1,249.9,2.2,159.5,0.92,6.41,343.6,1.77,342.4,544.27,25.34,15392.71,C0708
V009,Container,69567.0,5351.0,15,7.95,18.96,3115.7,186.9,16.66,227.8,5.83,10.36,305.8,1.61,337.8,642.07,135.77,16740.92,C0709
V044,Tanker,72016.1,10866.2,17,10.78,10.29,1044.2,107.3,24.12,310.6,3.42,4.72,342.5,2.36,4.5,737.18,30.34,21392.47,C0710
V009,Tanker,32162.0,20462.8,14,9.08,12.4,3071.3,152.1,21.27,28.7,1.26,8.78,204.5,1.67,62.0,584.03,46.2,18125.64,C0711
V035,Bulk Carrier,24908.0,15359.2,14,12.84,10.32,3419.6,107.4,18.83,280.1,0.96,5.49,59.5,2.57,295.3,751.14,27.07,14514.93,C0712
V001,Bulk Carrier,82460.9,11961.9,18,13.62,13.36,2676.3,94.7,16.41,177.5,3.63,7.0,336.7,0.7,120.7,693.25,51.93,21816.18,C0713
V047,Bulk Carrier,56784.0,12434.8,20,13.07,15.14,3618.7,58.9,10.28,203.1,3.87,6.1,312.7,2.42,34.4,619.26,71.72,19043.92,C0714
V010,Container,24653.1,5027.1,18,8.16,17.97,2949.1,130.6,9.71,235.4,0.51,13.71,311.2,0.54,282.6,627.03,110.12,13156.83,C0715
V046,General Cargo,99589.3,10996.0,16,7.55,13.38,4744.1,90.4,17.51,332.1,1.61,11.79,249.6,2.44,163.7,777.8,43.75,15199.03,C0716
V039,Ro-Ro,24622.4,17929.2,1,9.8,17.05,363.1,246.0,5.62,20.4,4.81,13.55,225.0,2.82,177.3,565.34,113.34,13379.87,C0717
V036,General Cargo,75602.8,24483.9,23,6.06,11.88,620.6,246.2,11.92,10.6,0.49,8.22,5.3,1.01,67.1,708.01,41.29,13128.27,C0718
V037,Container,98694.3,21941.2,11,6.21,17.51,951.0,180.7,11.34,64.2,5.16,7.45,269.3,1.59,237.9,712.19,114.04,20481.46,C0719
V048,Tanker,39134.4,5471.9,15,10.43,12.36,3481.8,280.1,20.55,355.1,4.02,8.19,33.0,1.97,198.4,776.73,43.18,18950.38,C0720
V035,General Cargo,31379.9,22971.2,12,10.16,11.44,3263.4,302.9,2.33,257.4,2.72,4.2,93.5,0.24,74.4,713.95,35.39,10684.28,C0721
V017,Container,29710.8,20664.0,8,13.96,11.85,4471.1,208.7,29.04,221.3,2.21,11.97,198.5,1.48,122.5,675.34,49.28,12775.35,C0722
V013,Container,44262.0,20607.5,22,7.61,11.82,3691.1,222.8,19.68,16.9,0.31,7.85,162.6,1.08,214.9,770.76,42.15,13071.95,C0723
V006,Tanker,28083.7,14159.9,20,8.06,15.13,2590.9,101.8,23.48,316.5,4.99,7.45,5.7,2.62,333.0,748.74,75.35,17451.64,C0724
V037,Bulk Carrier,75372.9,12960.1,6,6.91,18.45,4960.0,322.2,24.61,292.6,1.03,10.58,296.6,2.63,331.3,715.03,114.41,18158.08,C0725
V048,Ro-Ro,24983.3,11058.3,3,13.34,10.8,1403.9,8.7,10.2,239.3,2.0,8.8,316.4,2.1,103.6,509.77,32.84,12037.52,C0726
V032,Container,60753.8,6313.9,24,12.22,17.07,4182.6,125.5,16.46,122.1,3.5,14.79,245.5,1.97,264.8,612.06,103.8,15249.2,C0727
V011,Tanker,99735.7,9564.7,13,12.58,16.54,2191.3,259.8,33.47,25.4,1.63,7.92,194.8,2.2,279.2,689.57,87.13,22802.74,C0728
V017,Container,85117.6,9932.1,13,13.22,18.73,3278.8,28.8,26.83,208.8,3.08,10.75,345.9,1.1,291.2,656.68,129.92,18344.62,C0729
V005,Container,69217.6,14681.5,2,10.2,12.44,3663.6,65.9,33.93,259.1,4.89,7.43,43.2,1.21,205.5,595.8,54.42,16969.13,C0730
V006,Container,44500.3,19948.9,5,9.61,14.5,3205.4,212.1,26.12,33.9,2.93,14.9,265.6,1.66,3.8,543.33,68.65,13892.48,C0731
V010,Ro-Ro,69911.7,14476.2,17,8.64,19.26,788.5,201.6,6.15,228.2,5.7,8.9,46.2,2.81,274.2,665.9,152.76,16425.24,C0732
V033,Tanker,62163.3,6156.9,6,10.71,16.6,2270.5,266.0,2.26,103.1,5.12,10.98,137.5,2.17,38.4,585.78,93.38,18684.57,C0733
V030,Bulk Carrier,54086.7,24155.8,2,9.63,13.89,2851.0,292.5,20.22,275.1,2.13,5.39,210.8,1.65,42.1,569.9,58.47,16920.24,C0734
V021,Bulk Carrier,30456.8,23854.5,4,9.61,11.31,4260.3,46.3,12.52,194.3,2.52,12.06,265.4,2.31,218.0,619.69,39.98,13363.99,C0735
V042,Ro-Ro,90928.3,20703.8,22,13.5,12.62,2273.9,6.6,9.64,46.5,2.66,6.96,1.3,1.11,354.1,735.65,56.52,21091.61,C0736
V017,Bulk Carrier,55982.8,24826.6,11,13.87,15.81,4601.9,248.3,28.25,189.5,3.83,8.93,93.8,2.19,87.3,646.36,88.67,16507.0,C0737
V027,Ro-Ro,35569.8,15889.6,8,12.37,17.18,2257.8,108.5,12.84,142.5,1.86,13.71,193.8,1.23,232.5,564.95,109.61,13813.78,C0738
V003,Bulk Carrier,49420.7,24255.4,12,12.05,11.24,2789.0,225.4,11.1,64.9,5.82,14.68,191.8,0.84,109.3,535.07,48.38,16437.79,C0739
V029,Bulk Carrier,53130.4,6512.1,8,11.44,16.0,4001.8,54.2,29.75,302.9,3.73,8.67,229.5,1.83,323.5,649.7,78.73,16925.26,C0740
V002,Bulk Carrier,86203.0,12313.6,11,7.33,15.5,2957.0,168.9,29.62,4.0,2.52,13.18,109.4,2.06,213.7,738.31,72.91,18859.44,C0741
V029,Container,78689.2,9507.6,22,6.47,15.14,4805.1,181.6,12.47,112.4,3.94,4.59,194.6,1.38,74.7,695.85,82.45,16479.38,C0742
V049,Tanker,81544.4,8916.7,20,11.53,16.9,3335.6,210.6,29.14,4.5,2.49,13.32,68.3,1.7,94.4,569.64,92.48,24336.36,C0743
V036,Bulk Carrier,20882.5,7816.1,8,11.83,18.37,2661.3,184.7,29.78,34.6,4.94,10.92,67.3,2.08,155.7,631.01,115.29,12216.87,C0744
V034,Container,53292.3,17448.3,8,6.38,13.23,215.6,178.4,14.84,107.0,3.49,9.38,207.6,2.3,43.9,756.57,59.75,15341.12,C0745
V037,Ro-Ro,58507.5,20626.4,17,13.42,18.89,2127.3,119.8,2.33,19.5,0.44,13.79,246.8,2.69,28.3,553.3,140.05,16794.25,C0746
V042,Bulk Carrier,21535.4,16566.0,20,6.73,11.61,1566.3,25.6,0.06,214.8,1.23,13.3,43.3,1.06,244.8,659.62,36.45,13188.85,C0747
V001,Bulk Carrier,40785.1,7939.3,20,8.29,11.73,3765.7,32.2,18.32,31.3,5.22,7.27,44.2,2.85,146.6,606.87,43.16,15600.92,C0748
V026,General Cargo,80823.2,21222.5,23,11.38,12.67,1120.6,156.2,12.04,252.6,3.46,12.71,203.5,1.91,261.4,537.25,51.47,15514.09,C0749
V001,Tanker,30968.8,17719.1,16,7.36,11.2,1105.6,128.1,34.9,19.0,5.71,5.09,97.2,2.36,39.6,514.97,41.81,17459.36,C0750
V004,Container,62824.8,12763.3,14,6.44,12.3,1028.6,185.8,27.03,21.4,0.62,13.05,141.3,2.1,219.6,666.76,40.89,15493.02,C0751
V039,General Cargo,37216.1,18482.6,11,8.65,11.06,715.5,109.7,26.64,109.9,1.91,11.43,144.3,0.62,159.6,506.22,36.18,10737.9,C0752
V014,Tanker,20969.7,10198.1,7,12.13,18.22,1623.9,247.6,33.43,322.8,1.32,4.97,64.3,0.21,20.9,531.03,115.85,14312.21,C0753
V046,Container,39296.1,11903.8,16,9.31,11.39,4441.0,311.0,31.07,230.9,3.41,11.51,0.5,2.18,196.1,604.27,41.7,13855.11,C0754
V018,Container,98069.9,23349.7,13,11.22,17.47,3897.1,107.6,11.14,277.2,2.42,10.39,307.1,1.53,29.8,513.06,107.53,20537.07,C0755
V034,Tanker,84123.0,10810.1,15,10.64,10.48,3702.7,69.5,5.81,51.0,1.11,10.54,257.4,2.11,298.0,620.13,29.88,21762.9,C0756
V001,Tanker,96766.1,14399.8,24,6.18,19.49,4007.0,41.8,26.11,300.3,3.93,7.2,248.6,1.43,227.5,539.11,142.28,23767.32,C0757
V022,Bulk Carrier,59028.3,22802.8,16,13.91,17.11,1420.1,221.9,13.24,2.9,3.31,6.93,196.7,0.94,200.5,604.96,101.4,19417.29,C0758
V016,Ro-Ro,28778.9,19154.4,21,6.33,10.07,4448.5,159.8,16.56,76.7,1.79,12.39,252.3,0.86,48.0,737.35,30.74,12425.65,C0759
V022,Tanker,63836.8,6244.1,23,13.74,17.64,772.8,67.7,22.06,221.8,2.98,6.82,336.8,2.19,103.5,687.91,104.34,20307.62,C0760
V050,Container,56350.2,7946.1,24,10.4,15.14,1748.1,235.1,31.78,135.1,4.53,8.91,239.6,0.83,177.4,633.62,81.33,16284.09,C0761
V016,Container,87548.6,5156.8,9,13.71,17.79,2975.1,53.5,14.67,354.3,1.39,11.64,95.4,2.14,228.0,527.55,114.47,17443.68,C0762
V028,Container,27846.6,17618.4,3,6.92,15.22,604.2,199.5,27.42,10.9,1.9,4.88,205.4,1.15,66.0,685.74,74.4,11606.54,C0763
V028,Tanker,59059.3,13953.5,19,9.92,16.41,3677.6,189.8,9.39,359.5,2.21,10.54,159.2,2.31,3.2,549.11,94.44,18431.07,C0764
V022,Container,32003.9,7685.5,20,7.36,17.86,1997.5,264.3,24.43,224.5,4.53,10.48,200.3,0.43,124.1,522.98,117.08,14283.07,C0765
V006,Bulk Carrier,45974.1,24158.7,5,6.41,14.05,3943.6,19.8,0.06,201.1,5.11,11.53,186.3,0.61,173.8,699.2,64.24,14794.13,C0766
V025,Tanker,78988.6,15593.2,10,10.94,10.03,2515.2,319.6,30.5,21.4,2.38,8.07,309.2,2.06,66.4,773.62,33.26,20975.02,C0767
V042,Ro-Ro,58081.5,9837.9,17,7.66,18.5,986.3,253.1,1.06,98.4,1.92,8.94,234.6,1.68,177.2,638.18,128.68,15210.75,C0768
V002,Container,50071.1,15012.1,15,10.7,13.81,3700.3,77.8,24.95,332.9,5.36,7.63,68.0,0.61,121.9,512.3,65.03,13825.2,C0769
V007,Ro-Ro,51558.1,18592.4,23,6.9,14.96,1335.5,66.0,1.62,127.5,6.0,12.89,22.7,2.71,163.8,764.09,86.88,16474.99,C0770
V017,Container,56755.7,6524.8,25,8.66,10.08,2505.0,155.4,9.32,238.2,4.09,5.44,152.8,0.83,125.1,520.09,34.34,14854.38,C0771
V035,Ro-Ro,82801.3,10494.1,8,12.25,14.92,470.1,294.3,17.4,359.8,5.94,14.59,5.6,1.26,226.2,760.25,81.27,19689.49,C0772
V020,Container,91366.8,21139.3,15,9.5,19.86,3127.5,303.5,14.7,94.7,4.03,10.98,114.6,0.61,15.4,617.55,157.14,19483.32,C0773
V044,Bulk Carrier,96426.8,14193.3,21,11.02,12.78,3362.7,187.4,6.71,207.4,4.45,13.76,132.5,1.16,61.5,609.62,49.02,23646.4,C0774
V002,Tanker,82952.3,15931.5,14,11.18,13.95,1955.5,309.9,11.68,250.7,2.45,8.69,135.2,1.47,155.8,662.84,61.35,20601.79,C0775
V007,Container,45232.6,13656.3,20,12.75,16.87,4776.7,2.0,25.47,59.3,2.71,7.66,352.6,0.89,128.3,787.13,101.18,15532.32,C0776
V032,Container,75050.8,5878.0,7,8.6,18.15,4383.4,12.7,23.42,53.5,1.04,13.91,109.4,2.31,141.0,769.62,120.48,17917.18,C0777
V049,Tanker,55008.2,8315.0,21,11.5,14.17,3568.9,328.3,2.51,164.3,4.97,5.09,95.5,1.18,289.4,641.1,61.3,18054.54,C0778
V019,Tanker,40373.6,13910.8,23,13.69,13.1,3596.9,279.1,26.16,138.9,5.6,5.29,46.6,2.19,319.1,708.75,55.26,18480.71,C0779
V012,Tanker,87269.7,9183.7,12,11.84,19.38,1336.8,162.3,1.86,257.1,3.82,7.29,184.0,0.62,89.5,674.13,140.34,25072.83,C0780
V009,Tanker,23074.1,5999.6,17,9.92,16.77,3318.4,271.3,19.0,25.0,2.19,14.56,55.3,1.13,301.1,708.04,90.07,14598.84,C0781
V027,Bulk Carrier,92141.0,21873.0,17,11.05,11.19,1071.2,344.0,9.1,350.0,1.09,10.96,221.9,0.02,165.2,748.8,38.49,23428.46,C0782
V014,Container,56918.2,24623.9,10,11.92,10.69,805.6,278.0,20.57,5.1,1.74,10.1,55.9,2.28,98.6,510.35,44.43,15537.25,C0783
V002,Container,70976.1,20862.9,19,10.9,14.84,4997.4,303.3,9.15,216.5,1.68,11.76,207.6,1.88,354.8,597.73,71.92,17444.76,C0784
V021,Container,72748.3,22075.7,14,6.13,12.2,3149.6,273.8,34.47,202.5,3.76,8.59,297.5,2.45,296.9,787.8,55.04,18943.02,C0785
V004,General Cargo,91609.4,9839.5,11,7.56,12.54,2211.8,60.6,10.84,48.5,5.68,12.34,15.3,1.37,357.9,784.8,48.99,15138.32,C0786
V021,Bulk Carrier,70933.6,24212.5,2,12.48,18.78,1512.0,300.1,8.47,54.3,0.48,8.33,151.1,2.4,60.5,503.37,121.88,20426.8,C0787
V048,Bulk Carrier,69114.7,8938.5,18,8.18,10.9,3059.2,70.2,9.75,285.4,0.21,13.09,166.0,1.94,51.8,560.43,26.58,18326.71,C0788
V022,Bulk Carrier,25332.2,24028.6,7,11.85,17.15,343.0,321.3,31.38,319.5,3.68,6.94,284.8,0.01,181.2,798.13,105.72,14915.26,C0789
V049,General Cargo,61472.6,24896.4,12,8.98,12.71,563.9,165.1,22.27,101.9,1.85,7.05,168.4,0.76,229.9,647.85,48.77,13375.67,C0790
V002,Container,32013.5,19234.5,2,10.18,17.6,261.0,243.7,25.57,157.7,5.31,9.75,204.3,1.48,61.6,671.86,119.73,12432.4,C0791
V017,Bulk Carrier,78994.7,24622.9,20,6.54,17.22,2545.9,179.0,32.13,127.8,2.1,8.74,284.8,1.86,309.8,549.93,104.7,19786.99,C0792
V019,Bulk Carrier,60977.8,16390.8,18,7.45,10.07,3043.0,33.8,31.92,26.1,1.88,11.13,201.5,0.2,191.5,768.3,36.7,17438.43,C0793
V040,Tanker,74418.2,10190.8,6,13.66,15.09,406.2,104.7,25.86,242.4,1.76,8.01,129.0,2.12,147.9,569.38,69.91,19956.84,C0794
V024,Container,23333.8,13739.9,24,13.12,11.39,3634.0,354.1,6.92,297.1,1.04,6.54,30.9,1.63,216.7,556.89,37.53,11151.37,C0795
V020,Ro-Ro,26783.4,16871.2,10,11.22,18.66,1228.9,345.9,29.52,109.8,3.57,9.17,262.8,1.58,228.6,568.44,138.82,13033.17,C0796
V038,General Cargo,77305.9,6461.6,20,9.68,18.72,3457.5,115.4,7.13,356.5,1.18,10.17,313.6,0.88,15.4,775.89,112.07,13017.43,C0797
V012,Bulk Carrier,25766.7,17446.9,15,11.41,14.18,4911.3,358.7,26.0,27.3,2.66,5.57,349.2,1.78,360.0,710.85,67.34,13177.35,C0798
V025,Tanker,25700.5,24623.6,5,10.95,14.44,3486.4,304.4,24.0,238.2,2.87,10.12,333.6,0.08,131.0,730.58,69.78,16389.28,C0799
V023,General Cargo,20968.7,8802.2,20,10.55,13.03,4427.6,219.9,26.56,161.4,0.32,7.51,287.1,0.19,22.2,613.11,43.74,10216.2,C0800
V050,Tanker,96520.1,20851.9,3,6.47,17.17,4746.2,14.4,18.64,160.8,0.3,8.32,231.6,2.2,306.8,772.75,99.92,25741.58,C0801
V034,Container,79000.7,23158.0,5,11.06,13.59,2485.1,324.5,22.36,164.8,3.22,7.07,281.3,0.97,357.5,736.82,63.72,17242.28,C0802
V032,Bulk Carrier,48260.1,23874.0,25,12.15,12.68,3541.4,200.7,33.37,93.1,4.24,14.25,155.6,1.04,293.9,725.18,55.61,17962.05,C0803
V024,Tanker,43722.8,24202.7,8,13.95,14.32,4274.6,312.7,3.54,257.6,5.66,11.52,214.1,0.63,306.7,791.28,71.48,18281.11,C0804
V042,Bulk Carrier,47976.3,15429.2,8,6.09,10.91,1847.4,300.4,10.81,259.8,1.24,6.89,125.5,1.34,225.3,609.86,35.33,15386.42,C0805
V025,Tanker,81972.3,24546.2,8,11.84,17.47,1380.8,299.9,21.4,101.7,0.8,11.1,117.6,0.16,332.0,683.29,107.19,21123.18,C0806
V003,General Cargo,72909.6,20146.2,12,10.57,10.13,4738.3,251.3,33.74,300.7,0.5,13.33,272.4,0.9,12.9,772.98,33.49,14586.7,C0807
V025,General Cargo,34815.6,8233.4,24,9.47,16.44,3658.9,104.9,3.35,114.1,2.73,8.42,163.4,1.58,276.0,737.27,83.31,10221.94,C0808
V028,Bulk Carrier,33928.7,14538.0,23,7.02,11.83,1176.4,121.0,0.79,261.0,3.81,13.13,76.4,1.4,241.5,669.01,45.98,15065.83,C0809
V012,Container,27871.7,19366.6,8,9.27,12.32,2300.5,111.0,1.95,43.6,5.08,5.7,72.7,3.0,17.9,522.86,52.27,14019.76,C0810
V026,General Cargo,72824.2,9946.8,11,8.84,16.36,4002.6,7.2,1.83,60.7,4.16,13.05,309.3,1.17,195.8,695.82,87.25,12644.87,C0811
V048,Ro-Ro,81149.8,17812.3,14,8.42,19.93,2780.6,209.7,31.77,113.7,1.41,9.94,244.0,1.16,185.4,657.97,164.53,17383.88,C0812
V044,Container,41203.7,18332.0,8,11.85,17.78,3284.8,251.6,25.24,213.8,2.88,6.45,196.6,1.51,249.0,555.25,118.58,15493.38,C0813
V008,General Cargo,21675.6,8254.0,24,11.61,12.26,3793.5,307.4,23.7,232.4,5.48,8.48,144.3,0.57,27.9,764.68,45.01,10032.66,C0814
V005,Ro-Ro,26573.7,16301.7,10,10.71,11.76,3147.8,50.5,18.29,142.7,2.1,14.87,155.1,2.63,289.9,602.97,44.32,12422.01,C0815
V011,Bulk Carrier,97428.8,20432.5,7,13.51,18.66,2746.4,195.9,27.37,28.0,3.09,12.62,20.7,1.72,50.2,616.24,126.13,23980.14,C0816
V042,Bulk Carrier,43635.6,14977.9,17,8.8,14.44,3773.1,2.9,5.45,134.5,5.76,10.33,163.8,0.58,150.7,701.72,65.6,17367.96,C0817
V035,Bulk Carrier,81537.9,5242.1,4,7.95,11.37,3665.1,34.2,13.72,248.0,4.46,5.27,286.4,2.38,317.3,646.64,32.35,20568.22,C0818
V027,Container,69973.1,5180.8,13,11.25,18.62,3186.4,19.5,17.15,241.6,4.54,8.6,139.7,0.1,201.8,526.78,127.39,17404.41,C0819
V041,Container,50555.2,12140.6,4,7.59,18.16,1863.0,261.2,3.86,57.7,1.66,6.89,138.1,2.95,136.7,616.23,118.62,14359.03,C0820
V044,Ro-Ro,36455.0,23523.9,5,8.52,19.84,2088.5,29.2,14.68,2.8,2.61,4.78,5.7,2.6,17.4,528.34,165.7,13176.08,C0821
V038,Container,29710.9,9573.5,22,7.8,19.1,4855.1,257.9,11.08,271.1,0.68,9.96,164.8,1.74,242.0,557.23,134.43,13193.86,C0822
V019,Container,69201.0,17687.3,4,6.55,18.52,650.7,89.9,1.25,38.3,3.72,13.78,9.1,0.33,355.2,502.15,129.01,16218.78,C0823
V048,Bulk Carrier,81970.7,9441.5,18,12.62,10.53,1415.7,316.0,4.79,29.6,0.8,11.43,205.3,0.65,328.2,554.39,22.73,21139.09,C0824
V032,Bulk Carrier,71512.3,11433.4,6,8.04,11.04,2512.8,292.7,26.74,1.0,5.05,6.75,182.4,0.84,258.2,599.13,36.32,20585.3,C0825
V046,General Cargo,62424.2,21960.8,24,9.78,15.69,4200.0,344.8,0.63,155.7,4.92,10.31,302.4,0.72,37.9,661.47,83.19,11918.12,C0826
V028,Container,23356.1,19577.2,24,6.35,15.31,902.0,318.2,32.7,181.2,3.29,14.38,209.4,1.49,86.2,775.78,83.01,12546.71,C0827
V036,Container,97479.1,6908.0,23,11.59,14.58,1457.1,336.0,3.02,229.6,1.02,11.95,116.4,2.83,67.3,662.1,61.73,18690.12,C0828
V018,Tanker,83897.1,13574.0,22,8.64,13.97,422.4,309.1,27.97,106.6,0.35,11.58,185.8,1.33,128.0,711.68,56.77,24704.12,C0829
V010,Bulk Carrier,43425.8,5583.4,2,11.96,14.31,3559.3,249.6,31.45,255.8,4.82,14.65,251.9,1.98,84.8,607.3,68.32,15322.38,C0830
V032,Container,98397.6,14617.8,23,9.3,15.69,1267.2,61.3,32.94,61.0,3.68,12.79,33.8,2.07,88.0,725.49,90.22,20283.48,C0831
V018,Bulk Carrier,68150.5,18248.7,11,7.57,10.02,2004.5,97.8,30.36,299.5,4.32,5.5,223.6,2.61,222.0,686.14,30.35,19111.02,C0832
V012,Container,66593.8,7370.1,14,10.11,12.61,2274.1,76.6,10.06,205.9,1.96,7.82,330.0,0.1,114.7,637.94,43.32,16305.54,C0833
V008,Container,79845.9,10777.7,5,7.04,15.18,4467.4,217.3,11.66,210.2,3.15,14.62,107.7,1.21,243.8,558.13,74.16,18620.38,C0834
V033,Bulk Carrier,84941.6,12956.7,6,9.52,17.22,2115.5,181.3,14.93,75.5,4.53,9.39,225.6,2.35,341.2,591.06,100.33,21744.17,C0835
V046,Bulk Carrier,72518.3,23390.6,10,8.54,11.74,811.6,312.1,4.88,26.7,2.88,5.23,295.7,2.44,229.9,686.28,41.42,19661.54,C0836
V038,General Cargo,30247.7,24865.1,8,13.3,15.47,2669.1,343.0,0.78,167.3,3.69,9.04,184.3,2.78,270.6,627.82,74.82,11110.84,C0837
V014,Bulk Carrier,47061.4,5898.2,14,6.49,17.14,4818.5,145.7,30.42,221.6,4.78,11.67,258.5,2.11,270.6,766.82,92.84,18124.84,C0838
