date,route,cargo_type,vessel_class,vessel_dwt,distance_nm,baltic_style_index,bunker_fuel_price_usd_ton,port_congestion_days,market_event,charter_rate_usd_per_day,freight_rate_usd_per_tonne
2022-03-28,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Capesize,159929,9512.7,1890.7,644.1,5.4,Russia-Ukraine war disruption,2177.0,49.95
2022-04-04,"Abbot Point, Australia - Gangavaram",Coal,Supramax,60266,5235.8,716.0,668.0,3.2,Russia-Ukraine war disruption,776.0,23.83
2022-04-04,"Abbot Point, Australia - Paradip",Coal,Handysize,37097,5127.9,1069.6,666.7,5.6,Russia-Ukraine war disruption,1339.0,31.48
2022-04-04,"Dampier, Australia - Gangavaram",Iron Ore,Panamax,77196,3569.6,1448.1,652.2,5.3,Russia-Ukraine war disruption,1770.0,21.01
2022-04-04,"Durban, South Africa - Ennore",Coal,Supramax,55438,4543.3,716.0,660.3,3.1,Russia-Ukraine war disruption,846.0,23.38
2022-04-04,"Nacala, Mozambique - Kolkata",Coking Coal,Panamax,68846,4225.9,1448.1,642.7,6.0,Russia-Ukraine war disruption,1847.0,27.0
2022-04-04,"Newcastle, Australia - Ennore",Thermal Coal,Supramax,56276,5823.9,716.0,631.3,4.2,Russia-Ukraine war disruption,893.0,27.15
2022-04-04,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Panamax,82611,5849.9,1448.1,659.4,6.5,Russia-Ukraine war disruption,1626.0,34.53
2022-04-04,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Capesize,180121,9206.8,1960.7,629.3,3.4,Russia-Ukraine war disruption,2483.0,51.89
2022-04-04,"Richards Bay, South Africa - Paradip",Coking Coal,Supramax,60537,5101.3,716.0,668.8,2.8,Russia-Ukraine war disruption,739.0,25.69
2022-04-04,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Capesize,177508,5685.5,1960.7,641.0,3.8,Russia-Ukraine war disruption,2178.0,32.84
2022-04-04,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Handysize,32473,2689.0,1069.6,645.3,4.3,Russia-Ukraine war disruption,1390.0,17.27
2022-04-04,"Tubarao, Brazil - Kolkata",Iron Ore,Capesize,192267,9369.5,1960.7,640.3,2.6,Russia-Ukraine war disruption,2494.0,58.07
2022-04-04,"Tubarao, Brazil - Paradip",Iron Ore,Capesize,168344,9234.1,1960.7,653.3,2.3,Russia-Ukraine war disruption,2480.0,52.03
2022-04-04,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Capesize,170038,8981.5,1960.7,652.8,5.0,Russia-Ukraine war disruption,2462.0,53.35
2022-04-04,"Vale do Rio Doce, Brazil - Haldia",Iron Ore,Panamax,81617,9494.8,1448.1,648.9,4.1,Russia-Ukraine war disruption,1746.0,59.99
2022-04-04,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Panamax,66594,9380.1,1448.1,665.4,5.7,Russia-Ukraine war disruption,1773.0,55.89
2022-04-04,"Vancouver, Canada - Haldia",Coking Coal,Supramax,54293,7337.7,716.0,651.6,3.8,Russia-Ukraine war disruption,806.0,34.58
2022-04-04,"Vancouver, Canada - Paradip",Coking Coal,Supramax,60214,7484.8,716.0,661.6,6.7,Russia-Ukraine war disruption,938.0,33.12
2022-04-11,"Abbot Point, Australia - Gangavaram",Coal,Panamax,69138,5235.8,1612.3,661.2,5.9,Russia-Ukraine war disruption,2096.0,35.94
2022-04-11,"Abbot Point, Australia - Visakhapatnam",Coal,Handysize,29927,5233.1,995.4,649.9,6.1,Russia-Ukraine war disruption,1116.0,28.37
2022-04-11,"Dampier, Australia - Ennore",Iron Ore,Capesize,163295,3491.8,1936.5,688.9,3.7,Russia-Ukraine war disruption,2137.0,21.86
2022-04-11,"Hay Point, Australia - Gangavaram",Coking Coal,Handysize,31888,5350.8,995.4,695.7,4.1,Russia-Ukraine war disruption,1255.0,31.63
2022-04-11,"Nacala, Mozambique - Paradip",Coking Coal,Handysize,35319,4041.9,995.4,654.2,5.7,Russia-Ukraine war disruption,1216.0,24.21
2022-04-11,"Norfolk, USA - Kolkata",Coking Coal,Panamax,81358,8420.2,1612.3,674.2,5.6,Russia-Ukraine war disruption,2150.0,56.91
2022-04-11,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Capesize,180929,9206.8,1936.5,672.7,6.0,Russia-Ukraine war disruption,2305.0,58.84
2022-04-11,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Capesize,182864,9142.2,1936.5,683.0,5.6,Russia-Ukraine war disruption,2325.0,56.24
2022-04-11,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Panamax,77081,5685.5,1612.3,660.1,7.6,Russia-Ukraine war disruption,1993.0,41.98
2022-04-11,"Samarinda, Indonesia - Kolkata",Thermal Coal,Handysize,29275,2573.8,995.4,676.6,3.8,Russia-Ukraine war disruption,1131.0,16.25
2022-04-11,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,33294,2689.7,995.4,673.8,4.5,Russia-Ukraine war disruption,1277.0,15.06
2022-04-11,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Handysize,35968,2652.9,995.4,671.8,1.4,Russia-Ukraine war disruption,1157.0,15.79
2022-04-11,"Tubarao, Brazil - Kolkata",Iron Ore,Panamax,78050,9369.5,1612.3,670.0,5.1,Russia-Ukraine war disruption,1864.0,62.61
2022-04-11,"Vancouver, Canada - Paradip",Coking Coal,Panamax,75583,7484.8,1612.3,685.6,3.8,Russia-Ukraine war disruption,2067.0,46.39
2022-04-18,"Abbot Point, Australia - Ennore",Coal,Handysize,37391,5277.3,988.6,680.6,6.4,Russia-Ukraine war disruption,1072.0,30.99
2022-04-18,"Dampier, Australia - Kolkata",Iron Ore,Capesize,198678,3635.9,1915.2,687.7,4.6,Russia-Ukraine war disruption,2562.0,22.7
2022-04-18,"Durban, South Africa - Visakhapatnam",Coal,Handysize,31400,4905.5,988.6,698.1,5.7,Russia-Ukraine war disruption,1242.0,28.73
2022-04-18,"Gladstone, Australia - Paradip",Coal,Panamax,76428,5442.2,1595.2,677.3,4.2,Russia-Ukraine war disruption,1934.0,33.25
2022-04-18,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Panamax,71998,3755.5,1595.2,677.5,4.0,Russia-Ukraine war disruption,2234.0,24.63
2022-04-18,"Newcastle, Australia - Haldia",Thermal Coal,Handysize,37509,5795.2,988.6,732.5,3.0,Russia-Ukraine war disruption,1267.0,39.39
2022-04-18,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Supramax,59074,5849.9,680.6,694.0,1.8,Russia-Ukraine war disruption,803.0,26.21
2022-04-18,"Norfolk, USA - Kolkata",Coking Coal,Supramax,49308,8420.2,680.6,713.9,4.4,Russia-Ukraine war disruption,820.0,39.45
2022-04-18,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Panamax,71427,8806.3,1595.2,691.2,2.5,Russia-Ukraine war disruption,1728.0,54.82
2022-04-18,"Richards Bay, South Africa - Gangavaram",Coking Coal,Supramax,56571,4804.0,680.6,675.6,4.4,Russia-Ukraine war disruption,845.0,21.22
2022-04-18,"Saldanha Bay, South Africa - Haldia",Iron Ore,Panamax,83096,6135.1,1595.2,711.8,3.0,Russia-Ukraine war disruption,1826.0,35.25
2022-04-18,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,76873,5982.9,1595.2,723.6,2.2,Russia-Ukraine war disruption,2089.0,41.9
2022-04-18,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Panamax,80711,5695.2,1595.2,690.0,6.4,Russia-Ukraine war disruption,2079.0,37.27
2022-04-18,"Samarinda, Indonesia - Ennore",Thermal Coal,Panamax,82069,2762.6,1595.2,698.5,3.5,Russia-Ukraine war disruption,1934.0,19.24
2022-04-18,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Panamax,66295,2689.0,1595.2,718.5,5.0,Russia-Ukraine war disruption,2075.0,17.46
2022-04-18,"Samarinda, Indonesia - Kolkata",Thermal Coal,Supramax,56062,2573.8,680.6,670.6,3.8,Russia-Ukraine war disruption,815.0,12.14
2022-04-18,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,39399,2689.7,988.6,684.6,5.2,Russia-Ukraine war disruption,1323.0,16.4
2022-04-18,"Taboneo, Indonesia - Kolkata",Thermal Coal,Handysize,37501,2594.2,988.6,694.5,5.6,Russia-Ukraine war disruption,1304.0,16.52
2022-04-25,"Abbot Point, Australia - Ennore",Coal,Panamax,81531,5277.3,1577.9,685.6,5.1,Russia-Ukraine war disruption,2038.0,33.08
2022-04-25,"Abbot Point, Australia - Paradip",Coal,Supramax,61936,5127.9,766.0,682.8,4.7,Russia-Ukraine war disruption,1052.0,28.14
2022-04-25,"Dampier, Australia - Ennore",Iron Ore,Capesize,152508,3491.8,1749.4,674.4,5.8,Russia-Ukraine war disruption,1967.0,19.98
2022-04-25,"Durban, South Africa - Kolkata",Coal,Handysize,28392,5384.9,1050.2,684.2,5.1,Russia-Ukraine war disruption,1299.0,33.28
2022-04-25,"Gladstone, Australia - Gangavaram",Coal,Supramax,52564,5539.5,766.0,680.0,6.0,Russia-Ukraine war disruption,922.0,28.08
2022-04-25,"Hay Point, Australia - Paradip",Coking Coal,Panamax,65299,5246.5,1577.9,678.2,3.2,Russia-Ukraine war disruption,1890.0,32.94
2022-04-25,"Norfolk, USA - Haldia",Coking Coal,Panamax,88191,8458.2,1577.9,676.1,2.3,Russia-Ukraine war disruption,1891.0,52.56
2022-04-25,"Norfolk, USA - Paradip",Coking Coal,Supramax,51418,8548.6,766.0,680.2,3.4,Russia-Ukraine war disruption,882.0,41.25
2022-04-25,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Capesize,175960,8964.6,1749.4,675.8,2.5,Russia-Ukraine war disruption,2131.0,52.21
2022-04-25,"Samarinda, Indonesia - Kolkata",Thermal Coal,Supramax,49280,2573.8,766.0,652.3,8.0,Russia-Ukraine war disruption,1008.0,13.03
2022-04-25,"Samarinda, Indonesia - Paradip",Thermal Coal,Handysize,30733,2577.8,1050.2,671.8,3.2,Russia-Ukraine war disruption,1213.0,16.85
2022-04-25,"Taboneo, Indonesia - Ennore",Thermal Coal,Panamax,82515,2689.7,1577.9,661.4,6.1,Russia-Ukraine war disruption,1759.0,19.1
2022-04-25,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Capesize,171403,9512.7,1749.4,676.6,3.9,Russia-Ukraine war disruption,2010.0,53.31
2022-05-02,"Abbot Point, Australia - Kolkata",Coal,Supramax,52083,5114.5,777.4,686.4,4.9,Russia-Ukraine war disruption,1000.0,28.38
2022-05-02,"Abbot Point, Australia - Paradip",Coal,Supramax,51173,5127.9,777.4,665.0,3.3,Russia-Ukraine war disruption,1016.0,26.05
2022-05-02,"Dampier, Australia - Haldia",Iron Ore,Panamax,85354,3608.6,1487.9,678.0,5.0,Russia-Ukraine war disruption,1535.0,22.54
2022-05-02,"Durban, South Africa - Gangavaram",Coal,Panamax,70397,4895.8,1487.9,691.2,3.1,Russia-Ukraine war disruption,1931.0,32.9
2022-05-02,"Durban, South Africa - Haldia",Coal,Handysize,39588,5347.0,1065.5,693.6,2.4,Russia-Ukraine war disruption,1269.0,32.5
2022-05-02,"Durban, South Africa - Paradip",Coal,Supramax,54332,5193.0,777.4,674.7,6.1,Russia-Ukraine war disruption,926.0,24.43
2022-05-02,"Gladstone, Australia - Ennore",Coal,Panamax,80859,5565.0,1487.9,699.2,4.5,Russia-Ukraine war disruption,1850.0,35.59
2022-05-02,"Hay Point, Australia - Ennore",Coking Coal,Supramax,60757,5386.7,777.4,703.8,3.9,Russia-Ukraine war disruption,1031.0,27.42
2022-05-02,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,61205,4225.9,777.4,664.7,3.4,Russia-Ukraine war disruption,1041.0,21.37
2022-05-02,"Nacala, Mozambique - Paradip",Coking Coal,Panamax,69170,4041.9,1487.9,689.5,4.8,Russia-Ukraine war disruption,1671.0,25.04
2022-05-02,"Newcastle, Australia - Kolkata",Thermal Coal,Supramax,49354,5812.9,777.4,685.3,3.6,Russia-Ukraine war disruption,898.0,29.85
2022-05-02,"Norfolk, USA - Ennore",Coking Coal,Panamax,71796,8874.7,1487.9,668.8,5.7,Russia-Ukraine war disruption,2187.0,54.94
2022-05-02,"Norfolk, USA - Kolkata",Coking Coal,Supramax,50676,8420.2,777.4,686.9,4.0,Russia-Ukraine war disruption,899.0,40.17
2022-05-02,"Norfolk, USA - Visakhapatnam",Coking Coal,Panamax,89813,8657.5,1487.9,695.2,3.3,Russia-Ukraine war disruption,1831.0,52.68
2022-05-02,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Panamax,85204,8959.2,1487.9,671.5,6.6,Russia-Ukraine war disruption,1700.0,58.47
2022-05-02,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Capesize,198319,9206.8,1829.5,698.5,2.7,Russia-Ukraine war disruption,2414.0,51.8
2022-05-02,"Samarinda, Indonesia - Haldia",Thermal Coal,Supramax,60710,2560.1,777.4,691.2,4.2,Russia-Ukraine war disruption,937.0,13.33
2022-05-02,"Taboneo, Indonesia - Kolkata",Thermal Coal,Supramax,50681,2594.2,777.4,672.3,5.7,Russia-Ukraine war disruption,937.0,12.66
2022-05-02,"Tubarao, Brazil - Paradip",Iron Ore,Capesize,193576,9234.1,1829.5,692.5,4.6,Russia-Ukraine war disruption,1969.0,54.9
2022-05-09,"Abbot Point, Australia - Kolkata",Coal,Handysize,30920,5114.5,1116.6,706.6,5.2,Russia-Ukraine war disruption,1473.0,34.32
2022-05-09,"Abbot Point, Australia - Visakhapatnam",Coal,Panamax,86989,5233.1,1496.3,697.2,5.3,Russia-Ukraine war disruption,1947.0,32.78
2022-05-09,"Dampier, Australia - Paradip",Iron Ore,Capesize,189534,3570.5,1855.5,717.7,5.4,Russia-Ukraine war disruption,2355.0,23.12
2022-05-09,"Dampier, Australia - Visakhapatnam",Iron Ore,Capesize,171618,3570.3,1855.5,720.0,4.3,Russia-Ukraine war disruption,2405.0,20.76
2022-05-09,"Durban, South Africa - Kolkata",Coal,Supramax,53928,5384.9,832.8,720.4,4.8,Russia-Ukraine war disruption,1110.0,29.78
2022-05-09,"Gladstone, Australia - Haldia",Coal,Panamax,88652,5423.2,1496.3,714.4,5.1,Russia-Ukraine war disruption,1829.0,32.87
2022-05-09,"Hay Point, Australia - Haldia",Coking Coal,Panamax,80799,5223.9,1496.3,704.4,4.9,Russia-Ukraine war disruption,1804.0,31.64
2022-05-09,"Nacala, Mozambique - Gangavaram",Coking Coal,Handysize,34141,3745.9,1116.6,720.8,1.3,Russia-Ukraine war disruption,1474.0,23.54
2022-05-09,"Newcastle, Australia - Haldia",Thermal Coal,Supramax,56719,5795.2,832.8,720.5,3.6,Russia-Ukraine war disruption,1057.0,31.96
2022-05-09,"Newcastle, Australia - Kolkata",Thermal Coal,Handysize,28305,5812.9,1116.6,714.5,3.9,Russia-Ukraine war disruption,1216.0,39.05
2022-05-09,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Handysize,39349,5849.9,1116.6,688.0,5.6,Russia-Ukraine war disruption,1353.0,40.85
2022-05-09,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Capesize,204663,9207.4,1855.5,712.1,3.4,Russia-Ukraine war disruption,2234.0,50.14
2022-05-09,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Capesize,157560,6171.5,1855.5,711.6,4.4,Russia-Ukraine war disruption,1957.0,36.17
2022-05-09,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,84385,5982.9,1496.3,706.3,5.5,Russia-Ukraine war disruption,1688.0,40.07
2022-05-09,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,34825,2655.0,1116.6,722.8,6.3,Russia-Ukraine war disruption,1342.0,17.11
2022-05-09,"Taboneo, Indonesia - Haldia",Thermal Coal,Handysize,38845,2575.7,1116.6,738.1,5.6,Russia-Ukraine war disruption,1282.0,16.18
2022-05-09,"Taboneo, Indonesia - Paradip",Thermal Coal,Handysize,37263,2575.5,1116.6,705.3,4.1,Russia-Ukraine war disruption,1377.0,16.95
2022-05-09,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Supramax,48152,2652.9,832.8,700.5,3.7,Russia-Ukraine war disruption,1050.0,12.35
2022-05-09,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Capesize,206344,8858.1,1855.5,715.7,3.1,Russia-Ukraine war disruption,2191.0,52.03
2022-05-09,"Vancouver, Canada - Ennore",Coking Coal,Supramax,59377,8088.7,832.8,718.2,3.7,Russia-Ukraine war disruption,992.0,43.5
2022-05-09,"Vancouver, Canada - Gangavaram",Coking Coal,Panamax,85485,7739.2,1496.3,720.6,4.4,Russia-Ukraine war disruption,1857.0,53.01
2022-05-09,"Vancouver, Canada - Kolkata",Coking Coal,Handysize,33618,7293.3,1116.6,715.4,5.0,Russia-Ukraine war disruption,1496.0,48.15
2022-05-16,"Abbot Point, Australia - Visakhapatnam",Coal,Supramax,49997,5233.1,883.4,715.6,3.9,Russia-Ukraine war disruption,1074.0,28.16
2022-05-16,"Durban, South Africa - Gangavaram",Coal,Handysize,32459,4895.8,1061.2,685.4,3.9,Russia-Ukraine war disruption,1401.0,30.97
2022-05-16,"Hay Point, Australia - Kolkata",Coking Coal,Supramax,52707,5235.2,883.4,717.1,3.4,Russia-Ukraine war disruption,1002.0,28.46
2022-05-16,"Newcastle, Australia - Paradip",Thermal Coal,Panamax,84634,5793.4,1563.9,721.8,4.6,Russia-Ukraine war disruption,1949.0,36.54
2022-05-16,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Capesize,191953,9207.4,1898.7,701.6,5.9,Russia-Ukraine war disruption,2530.0,52.53
2022-05-16,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,84792,8964.6,1563.9,708.0,3.5,Russia-Ukraine war disruption,1873.0,54.03
2022-05-16,"Richards Bay, South Africa - Gangavaram",Coking Coal,Supramax,61094,4804.0,883.4,715.0,3.4,Russia-Ukraine war disruption,1194.0,24.46
2022-05-16,"Richards Bay, South Africa - Paradip",Coking Coal,Panamax,87288,5101.3,1563.9,704.6,3.7,Russia-Ukraine war disruption,1936.0,35.34
2022-05-16,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Panamax,83997,2689.0,1563.9,678.0,2.8,Russia-Ukraine war disruption,1746.0,17.7
2022-05-16,"Taboneo, Indonesia - Ennore",Thermal Coal,Panamax,89022,2689.7,1563.9,670.1,5.5,Russia-Ukraine war disruption,1835.0,16.76
2022-05-16,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Panamax,71879,2655.0,1563.9,694.1,4.5,Russia-Ukraine war disruption,1827.0,18.86
2022-05-16,"Tubarao, Brazil - Ennore",Iron Ore,Panamax,79083,8706.6,1563.9,699.6,5.6,Russia-Ukraine war disruption,1884.0,52.0
2022-05-16,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Capesize,166302,8858.1,1898.7,712.6,4.7,Russia-Ukraine war disruption,2215.0,56.23
2022-05-16,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Capesize,198720,9512.7,1898.7,709.7,3.6,Russia-Ukraine war disruption,2318.0,55.63
2022-05-16,"Vancouver, Canada - Paradip",Coking Coal,Panamax,89716,7484.8,1563.9,710.4,5.0,Russia-Ukraine war disruption,2102.0,50.46
2022-05-16,"Vancouver, Canada - Visakhapatnam",Coking Coal,Panamax,71501,7730.4,1563.9,713.6,4.7,Russia-Ukraine war disruption,1804.0,53.0
2022-05-23,"Durban, South Africa - Paradip",Coal,Handysize,33587,5193.0,1015.3,729.9,2.4,Russia-Ukraine war disruption,1289.0,36.54
2022-05-23,"Gladstone, Australia - Gangavaram",Coal,Supramax,49882,5539.5,842.5,721.0,5.3,Russia-Ukraine war disruption,1053.0,31.89
2022-05-23,"Hay Point, Australia - Ennore",Coking Coal,Panamax,78868,5386.7,1501.3,721.6,5.6,Russia-Ukraine war disruption,1831.0,32.59
2022-05-23,"Nacala, Mozambique - Ennore",Coking Coal,Handysize,37254,3410.6,1015.3,698.8,3.9,Russia-Ukraine war disruption,1276.0,19.74
2022-05-23,"Norfolk, USA - Gangavaram",Coking Coal,Panamax,89435,8662.0,1501.3,681.9,4.5,Russia-Ukraine war disruption,1661.0,50.24
2022-05-23,"Norfolk, USA - Kolkata",Coking Coal,Supramax,51809,8420.2,842.5,698.5,4.8,Russia-Ukraine war disruption,1115.0,44.65
2022-05-23,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,194948,8806.3,1724.6,730.2,7.0,Russia-Ukraine war disruption,2151.0,54.76
2022-05-23,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Panamax,66665,9206.8,1501.3,695.6,5.3,Russia-Ukraine war disruption,1788.0,58.46
2022-05-23,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Panamax,82590,6171.5,1501.3,701.8,5.0,Russia-Ukraine war disruption,2064.0,38.71
2022-05-23,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Panamax,73311,5695.2,1501.3,695.0,3.2,Russia-Ukraine war disruption,1943.0,37.39
2022-05-23,"Samarinda, Indonesia - Kolkata",Thermal Coal,Handysize,34330,2573.8,1015.3,704.4,6.3,Russia-Ukraine war disruption,1173.0,15.95
2022-05-23,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Supramax,59325,2685.9,842.5,734.7,4.1,Russia-Ukraine war disruption,1021.0,12.74
2022-05-23,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Panamax,89120,2652.9,1501.3,717.1,3.5,Russia-Ukraine war disruption,1747.0,17.59
2022-05-23,"Tubarao, Brazil - Gangavaram",Iron Ore,Capesize,152391,8973.4,1724.6,704.2,4.3,Russia-Ukraine war disruption,2200.0,52.15
2022-05-23,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Capesize,196495,8858.1,1724.6,712.3,5.2,Russia-Ukraine war disruption,2011.0,48.45
2022-05-23,"Vancouver, Canada - Gangavaram",Coking Coal,Handysize,30446,7739.2,1015.3,686.6,4.1,Russia-Ukraine war disruption,1300.0,45.05
2022-05-30,"Durban, South Africa - Haldia",Coal,Supramax,51929,5347.0,899.1,720.7,5.4,Russia-Ukraine war disruption,1145.0,28.66
2022-05-30,"Durban, South Africa - Paradip",Coal,Panamax,79066,5193.0,1502.8,716.5,4.7,Russia-Ukraine war disruption,1889.0,33.07
2022-05-30,"Hay Point, Australia - Kolkata",Coking Coal,Panamax,69358,5235.2,1502.8,738.0,4.1,Russia-Ukraine war disruption,1793.0,37.39
2022-05-30,"Hay Point, Australia - Visakhapatnam",Coking Coal,Handysize,39061,5348.2,993.7,697.0,4.2,Russia-Ukraine war disruption,1259.0,30.63
2022-05-30,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Panamax,75393,3755.5,1502.8,740.0,5.0,Russia-Ukraine war disruption,1888.0,22.53
2022-05-30,"Richards Bay, South Africa - Gangavaram",Coking Coal,Panamax,68806,4804.0,1502.8,703.1,3.4,Russia-Ukraine war disruption,1876.0,29.49
2022-05-30,"Saldanha Bay, South Africa - Haldia",Iron Ore,Capesize,184706,6135.1,1936.9,736.2,4.4,Russia-Ukraine war disruption,2301.0,38.76
2022-05-30,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Panamax,84366,2689.0,1502.8,712.8,4.5,Russia-Ukraine war disruption,1872.0,17.24
2022-05-30,"Samarinda, Indonesia - Haldia",Thermal Coal,Panamax,84596,2560.1,1502.8,738.0,7.0,Russia-Ukraine war disruption,1604.0,18.54
2022-05-30,"Tubarao, Brazil - Paradip",Iron Ore,Panamax,73947,9234.1,1502.8,725.2,3.4,Russia-Ukraine war disruption,1809.0,60.36
2022-05-30,"Vancouver, Canada - Gangavaram",Coking Coal,Supramax,57159,7739.2,899.1,757.3,3.0,Russia-Ukraine war disruption,1178.0,41.25
2022-05-30,"Vancouver, Canada - Paradip",Coking Coal,Supramax,55541,7484.8,899.1,745.3,4.0,Russia-Ukraine war disruption,1131.0,41.18
2022-06-06,"Abbot Point, Australia - Ennore",Coal,Panamax,65228,5277.3,1573.4,702.0,1.1,None,1605.0,29.73
2022-06-06,"Dampier, Australia - Kolkata",Iron Ore,Panamax,67437,3635.9,1573.4,735.2,1.3,None,1548.0,20.83
2022-06-06,"Durban, South Africa - Visakhapatnam",Coal,Panamax,89344,4905.5,1573.4,703.6,2.4,None,1577.0,27.38
2022-06-06,"Gladstone, Australia - Kolkata",Coal,Supramax,53790,5435.4,938.6,724.5,3.2,None,797.0,27.57
2022-06-06,"Gladstone, Australia - Visakhapatnam",Coal,Supramax,55566,5537.2,938.6,729.9,2.0,None,808.0,27.76
2022-06-06,"Nacala, Mozambique - Gangavaram",Coking Coal,Supramax,51730,3745.9,938.6,686.0,2.2,None,968.0,18.68
2022-06-06,"Nacala, Mozambique - Haldia",Coking Coal,Handysize,33012,4191.3,1029.9,726.3,1.2,None,849.0,24.78
2022-06-06,"Newcastle, Australia - Kolkata",Thermal Coal,Handysize,34623,5812.9,1029.9,728.6,0.3,None,1037.0,32.12
2022-06-06,"Norfolk, USA - Ennore",Coking Coal,Supramax,48435,8874.7,938.6,717.7,2.6,None,933.0,44.57
2022-06-06,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Capesize,152203,8964.6,1963.3,717.2,3.1,None,1901.0,45.33
2022-06-06,"Richards Bay, South Africa - Kolkata",Coking Coal,Panamax,88808,5292.9,1573.4,718.4,2.2,None,1568.0,35.69
2022-06-06,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Panamax,84799,5685.5,1573.4,719.4,0.0,None,1600.0,34.57
2022-06-06,"Saldanha Bay, South Africa - Paradip",Iron Ore,Capesize,198080,5982.9,1963.3,721.4,1.8,None,1718.0,33.33
2022-06-06,"Samarinda, Indonesia - Haldia",Thermal Coal,Handysize,39258,2560.1,1029.9,695.3,2.9,None,957.0,13.73
2022-06-06,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,33853,2689.7,1029.9,677.0,1.6,None,969.0,16.53
2022-06-06,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,34888,2655.0,1029.9,747.3,4.0,None,1076.0,15.18
